order_id,order_date,customer_id,region,channel,category,product,quantity,unit_price,discount_rate,unit_cost
ORD005064,2025-11-08,C00056,South,Store,Beauty,Hair Dryer,1,90.09,0.0,39.0
ORD005288,2025-11-08,C00657,North,Online,Beauty,Makeup Kit,1,45.68,0.3,14.0
ORD005454,2025-11-08,C01797,North,Online,Beauty,Makeup Kit,2,42.57,0.1,14.0
ORD000490,2025-11-09,C00961,North,Store,Home,Storage Box,1,28.28,0.05,9.36
ORD000490,2025-11-09,C00961,North,Store,Fitness,Dumbbells,1,76.29,0.1,39.9
ORD000742,2025-11-09,C00079,North,Online,Home,Storage Box,1,26.67,0.0,9.36
ORD000742,2025-11-09,C00079,North,Online,Home,Coffee Maker,1,109.37,0.2,52.25
ORD002373,2025-11-09,C00633,South,Store,Fitness,Yoga Mat,2,32.94,0.1,12.6
ORD002373,2025-11-09,C00633,South,Store,Beauty,Hair Dryer,1,84.05,0.0,39.0
ORD003775,2025-11-09,C00218,North,Store,Fitness,Yoga Mat,2,34.83,0.1,12.6
ORD004158,2025-11-09,C00321,East,Store,Fitness,Resistance Bands,2,25.09,0.1,7.48
ORD004205,2025-11-09,C00657,North,Online,Electronics,Keyboard,1,70.73,0.05,33.8
ORD004205,2025-11-09,C00657,North,Online,Home,Coffee Maker,1,102.47,0.1,52.25
ORD000372,2025-11-10,C00230,East,Marketplace,Beauty,Hair Dryer,1,87.43,0.2,39.0
ORD000372,2025-11-10,C00230,East,Marketplace,Home,Lamp,1,57.15,0.0,21.12
ORD000639,2025-11-10,C00121,East,Online,Beauty,Hair Dryer,1,94.28,0.0,39.0
ORD002031,2025-11-10,C02150,North,Online,Electronics,Keyboard,2,78.69,0.1,33.8
ORD002313,2025-11-10,C00017,North,Online,Electronics,Headphones,2,100.95,0.0,49.3
ORD002386,2025-11-10,C00659,West,Online,Home,Storage Box,1,27.43,0.05,9.36
ORD002386,2025-11-10,C00659,West,Online,Electronics,Headphones,1,101.26,0.0,49.3
ORD003156,2025-11-10,C00012,East,Online,Home,Coffee Maker,3,110.39,0.0,52.25
ORD003156,2025-11-10,C00012,East,Online,Home,Coffee Maker,3,105.63,0.15,52.25
ORD003264,2025-11-10,C01946,South,Online,Fitness,Dumbbells,2,74.4,0.0,39.9
ORD003520,2025-11-10,C01626,South,Online,Home,Lamp,1,56.71,0.0,21.12
ORD005623,2025-11-10,C00809,North,Online,Home,Lamp,1,51.01,0.05,21.12
ORD000144,2025-11-11,C00118,East,Online,Beauty,Makeup Kit,2,45.54,0.3,14.0
ORD000144,2025-11-11,C00118,East,Online,Electronics,Keyboard,1,77.8,0.2,33.8
ORD000297,2025-11-11,C00354,West,Online,Fitness,Resistance Bands,1,25.06,0.2,7.48
ORD000297,2025-11-11,C00354,West,Online,Electronics,Headphones,2,95.92,0.15,49.3
ORD000339,2025-11-11,C01735,East,Online,Home,Storage Box,1,26.02,0.0,9.36
ORD000741,2025-11-11,C00269,North,Marketplace,Electronics,Headphones,2,98.5,0.05,49.3
ORD001844,2025-11-11,C00148,North,Store,Electronics,Smartwatch,1,244.4,0.0,132.3
ORD001844,2025-11-11,C00148,North,Store,Beauty,Hair Dryer,3,84.48,0.1,39.0
ORD002083,2025-11-11,C00002,South,Marketplace,Electronics,Smartwatch,3,254.24,0.0,132.3
ORD002860,2025-11-11,C01373,West,Online,Fitness,Yoga Mat,3,32.22,0.0,12.6
ORD002894,2025-11-11,C00281,East,Online,Electronics,Keyboard,1,77.77,0.05,33.8
ORD002894,2025-11-11,C00281,East,Online,Fitness,Yoga Mat,1,33.96,0.1,12.6
ORD003144,2025-11-11,C00366,East,Online,Fitness,Dumbbells,1,75.27,0.0,39.9
ORD004537,2025-11-11,C00296,North,Online,Home,Coffee Maker,1,106.33,0.0,52.25
ORD005240,2025-11-11,C00559,South,Store,Beauty,Skin Care Set,1,47.9,0.0,16.65
ORD005240,2025-11-11,C00559,South,Store,Home,Coffee Maker,2,103.75,0.0,52.25
ORD000619,2025-11-12,C00469,West,Online,Electronics,Keyboard,2,74.41,0.1,33.8
ORD000619,2025-11-12,C00469,West,Online,Beauty,Makeup Kit,2,43.83,0.0,14.0
ORD000987,2025-11-12,C00286,West,Online,Electronics,Keyboard,1,69.97,0.0,33.8
ORD002959,2025-11-12,C00355,West,Store,Beauty,Makeup Kit,1,43.06,0.0,14.0
ORD004002,2025-11-12,C00618,North,Online,Beauty,Makeup Kit,1,48.54,0.15,14.0
ORD004002,2025-11-12,C00618,North,Online,Fitness,Dumbbells,1,82.65,0.15,39.9
ORD004016,2025-11-12,C00453,East,Online,Electronics,Keyboard,2,78.25,0.05,33.8
ORD004016,2025-11-12,C00453,East,Online,Electronics,Headphones,1,100.6,0.0,49.3
ORD005110,2025-11-12,C00503,East,Online,Beauty,Skin Care Set,1,53.81,0.1,16.65
ORD005110,2025-11-12,C00503,East,Online,Electronics,Keyboard,4,73.05,0.15,33.8
ORD005140,2025-11-12,C00371,North,Store,Beauty,Skin Care Set,1,50.14,0.0,16.65
ORD005140,2025-11-12,C00371,North,Store,Fitness,Yoga Mat,1,34.02,0.15,12.6
ORD005574,2025-11-12,C01633,East,Online,Home,Lamp,3,56.69,0.1,21.12
ORD005574,2025-11-12,C01633,East,Online,Beauty,Makeup Kit,2,46.31,0.15,14.0
ORD000062,2025-11-13,C00618,West,Online,Fitness,Resistance Bands,1,25.47,0.05,7.48
ORD000062,2025-11-13,C00618,West,Online,Beauty,Hair Dryer,1,87.47,0.1,39.0
ORD001378,2025-11-13,C01136,West,Store,Beauty,Skin Care Set,3,54.09,0.0,16.65
ORD002478,2025-11-13,C00068,West,Online,Beauty,Makeup Kit,2,46.64,0.2,14.0
ORD002478,2025-11-13,C00068,West,Online,Home,Lamp,3,56.25,0.05,21.12
ORD002963,2025-11-13,C00652,South,Online,Fitness,Resistance Bands,1,25.23,0.0,7.48
ORD002963,2025-11-13,C00652,South,Online,Beauty,Skin Care Set,2,51.23,0.0,16.65
ORD004222,2025-11-13,C00125,East,Online,Beauty,Hair Dryer,1,86.15,0.0,39.0
ORD004247,2025-11-13,C00784,South,Online,Electronics,Headphones,2,95.1,0.15,49.3
ORD004247,2025-11-13,C00784,South,Online,Electronics,Headphones,1,90.77,0.1,49.3
ORD005934,2025-11-13,C00465,East,Store,Beauty,Skin Care Set,1,49.0,0.1,16.65
ORD000834,2025-11-14,C01877,North,Online,Fitness,Dumbbells,2,81.86,0.05,39.9
ORD001313,2025-11-14,C00266,West,Online,Fitness,Dumbbells,1,74.4,0.1,39.9
ORD001442,2025-11-14,C00361,East,Online,Fitness,Resistance Bands,4,26.74,0.15,7.48
ORD001442,2025-11-14,C00361,East,Online,Electronics,Keyboard,1,69.42,0.15,33.8
ORD001542,2025-11-14,C00663,West,Store,Electronics,Smartwatch,1,237.1,0.15,132.3
ORD001888,2025-11-14,C02154,North,Online,Fitness,Yoga Mat,1,32.76,0.2,12.6
ORD002349,2025-11-14,C00175,West,Online,Beauty,Hair Dryer,3,92.36,0.1,39.0
ORD002349,2025-11-14,C00175,West,Online,Beauty,Skin Care Set,2,48.4,0.15,16.65
ORD002365,2025-11-14,C00230,South,Online,Electronics,Keyboard,1,74.76,0.05,33.8
ORD002365,2025-11-14,C00230,South,Online,Electronics,Smartwatch,1,248.12,0.2,132.3
ORD002445,2025-11-14,C00454,East,Online,Home,Coffee Maker,1,108.89,0.0,52.25
ORD003108,2025-11-14,C00164,North,Online,Home,Storage Box,1,28.95,0.15,9.36
ORD003108,2025-11-14,C00164,North,Online,Home,Lamp,1,55.83,0.15,21.12
ORD003186,2025-11-14,C01083,West,Store,Beauty,Skin Care Set,2,54.0,0.05,16.65
ORD004116,2025-11-14,C00392,South,Online,Beauty,Hair Dryer,3,85.5,0.05,39.0
ORD004116,2025-11-14,C00392,South,Online,Fitness,Dumbbells,2,80.03,0.0,39.9
ORD001504,2025-11-15,C00325,South,Online,Electronics,Keyboard,2,77.9,0.05,33.8
ORD001504,2025-11-15,C00325,South,Online,Fitness,Dumbbells,1,79.4,0.0,39.9
ORD003300,2025-11-15,C00608,West,Online,Electronics,Smartwatch,4,230.86,0.1,132.3
ORD003545,2025-11-15,C01671,East,Marketplace,Beauty,Skin Care Set,2,53.35,0.1,16.65
ORD004870,2025-11-15,C00103,East,Marketplace,Beauty,Makeup Kit,1,47.58,0.0,14.0
ORD004870,2025-11-15,C00103,East,Marketplace,Electronics,Keyboard,2,69.63,0.0,33.8
ORD005210,2025-11-15,C00424,North,Marketplace,Home,Coffee Maker,1,109.63,0.05,52.25
ORD005210,2025-11-15,C00424,North,Marketplace,Fitness,Resistance Bands,2,26.17,0.2,7.48
ORD000023,2025-11-16,C01452,South,Online,Electronics,Keyboard,1,76.2,0.1,33.8
ORD000180,2025-11-16,C00991,East,Online,Electronics,Keyboard,1,70.1,0.05,33.8
ORD000180,2025-11-16,C00991,East,Online,Beauty,Skin Care Set,1,49.55,0.1,16.65
ORD000487,2025-11-16,C01409,North,Marketplace,Home,Lamp,2,54.15,0.0,21.12
ORD000487,2025-11-16,C01409,North,Marketplace,Fitness,Yoga Mat,2,32.59,0.0,12.6
ORD000632,2025-11-16,C00358,North,Store,Fitness,Resistance Bands,1,25.26,0.2,7.48
ORD001244,2025-11-16,C00656,North,Marketplace,Home,Coffee Maker,1,113.81,0.3,52.25
ORD002510,2025-11-16,C00851,South,Online,Electronics,Keyboard,4,72.25,0.0,33.8
ORD002855,2025-11-16,C00087,South,Marketplace,Fitness,Yoga Mat,2,33.84,0.05,12.6
ORD002855,2025-11-16,C00087,South,Marketplace,Beauty,Skin Care Set,1,50.45,0.1,16.65
ORD002956,2025-11-16,C00295,West,Online,Electronics,Keyboard,1,75.66,0.0,33.8
ORD002956,2025-11-16,C00295,West,Online,Fitness,Yoga Mat,1,32.09,0.1,12.6
ORD003015,2025-11-16,C00467,South,Online,Beauty,Makeup Kit,1,46.02,0.15,14.0
ORD003015,2025-11-16,C00467,South,Online,Home,Storage Box,1,28.94,0.15,9.36
ORD004723,2025-11-16,C00534,West,Online,Home,Lamp,1,55.14,0.0,21.12
ORD004723,2025-11-16,C00534,West,Online,Home,Storage Box,1,26.13,0.0,9.36
ORD004858,2025-11-16,C01447,East,Online,Home,Storage Box,1,26.76,0.1,9.36
ORD004858,2025-11-16,C01447,East,Online,Electronics,Headphones,3,95.93,0.2,49.3
ORD005532,2025-11-16,C00016,West,Online,Fitness,Dumbbells,1,75.41,0.0,39.9
ORD000441,2025-11-17,C00468,North,Online,Beauty,Hair Dryer,1,88.37,0.1,39.0
ORD000441,2025-11-17,C00468,North,Online,Home,Lamp,1,54.54,0.0,21.12
ORD000842,2025-11-17,C00188,North,Online,Beauty,Hair Dryer,1,88.27,0.0,39.0
ORD000842,2025-11-17,C00188,North,Online,Beauty,Skin Care Set,2,48.78,0.05,16.65
ORD001102,2025-11-17,C00622,North,Online,Beauty,Hair Dryer,1,82.88,0.0,39.0
ORD001257,2025-11-17,C00321,South,Store,Fitness,Resistance Bands,2,24.9,0.05,7.48
ORD001464,2025-11-17,C02147,West,Store,Fitness,Dumbbells,2,77.35,0.0,39.9
ORD001779,2025-11-17,C00068,North,Marketplace,Home,Coffee Maker,2,112.28,0.05,52.25
ORD001779,2025-11-17,C00068,North,Marketplace,Electronics,Keyboard,1,71.84,0.05,33.8
ORD001913,2025-11-17,C00190,South,Online,Home,Storage Box,1,27.68,0.15,9.36
ORD001913,2025-11-17,C00190,South,Online,Electronics,Headphones,1,90.32,0.2,49.3
ORD003487,2025-11-17,C00076,South,Online,Beauty,Skin Care Set,1,52.27,0.3,16.65
ORD003487,2025-11-17,C00076,South,Online,Fitness,Dumbbells,1,80.58,0.0,39.9
ORD004253,2025-11-17,C00331,North,Online,Fitness,Yoga Mat,1,35.97,0.0,12.6
ORD002054,2025-11-18,C00142,East,Online,Electronics,Headphones,4,90.58,0.3,49.3
ORD003566,2025-11-18,C00583,North,Online,Home,Storage Box,2,26.74,0.1,9.36
ORD001081,2025-11-19,C02181,East,Online,Home,Coffee Maker,1,115.03,0.0,52.25
ORD001274,2025-11-19,C01426,East,Store,Electronics,Headphones,1,103.52,0.0,49.3
ORD001274,2025-11-19,C01426,East,Store,Home,Lamp,1,54.69,0.0,21.12
ORD001727,2025-11-19,C00032,South,Online,Home,Coffee Maker,2,105.84,0.0,52.25
ORD001986,2025-11-19,C00635,West,Store,Beauty,Makeup Kit,1,47.84,0.15,14.0
ORD001986,2025-11-19,C00635,West,Store,Electronics,Headphones,1,92.77,0.15,49.3
ORD002469,2025-11-19,C01230,East,Online,Home,Storage Box,1,27.82,0.2,9.36
ORD002469,2025-11-19,C01230,East,Online,Fitness,Dumbbells,1,79.89,0.05,39.9
ORD002748,2025-11-19,C00632,North,Store,Home,Coffee Maker,2,108.9,0.0,52.25
ORD005059,2025-11-19,C02042,South,Store,Beauty,Hair Dryer,1,90.19,0.05,39.0
ORD005059,2025-11-19,C02042,South,Store,Home,Lamp,1,52.2,0.0,21.12
ORD005536,2025-11-19,C00213,East,Store,Fitness,Yoga Mat,2,35.47,0.0,12.6
ORD005536,2025-11-19,C00213,East,Store,Electronics,Keyboard,3,75.87,0.15,33.8
ORD000667,2025-11-20,C01248,West,Marketplace,Fitness,Yoga Mat,2,36.0,0.1,12.6
ORD002232,2025-11-20,C00601,East,Store,Fitness,Dumbbells,2,83.96,0.15,39.9
ORD002250,2025-11-20,C00187,North,Marketplace,Beauty,Makeup Kit,2,46.27,0.0,14.0
ORD002250,2025-11-20,C00187,North,Marketplace,Home,Lamp,4,53.12,0.0,21.12
ORD002960,2025-11-20,C00246,North,Online,Electronics,Smartwatch,1,242.34,0.05,132.3
ORD003829,2025-11-20,C00568,South,Store,Electronics,Keyboard,2,73.21,0.0,33.8
ORD003829,2025-11-20,C00568,South,Store,Electronics,Keyboard,2,69.99,0.1,33.8
ORD004542,2025-11-20,C00109,East,Online,Home,Coffee Maker,2,111.49,0.1,52.25
ORD004542,2025-11-20,C00109,East,Online,Fitness,Yoga Mat,1,36.26,0.15,12.6
ORD004557,2025-11-20,C00662,West,Marketplace,Beauty,Makeup Kit,1,43.31,0.05,14.0
ORD004557,2025-11-20,C00662,West,Marketplace,Electronics,Keyboard,2,74.19,0.1,33.8
ORD005880,2025-11-20,C00587,North,Store,Fitness,Yoga Mat,1,36.27,0.0,12.6
ORD005880,2025-11-20,C00587,North,Store,Electronics,Keyboard,3,78.14,0.1,33.8
ORD001773,2025-11-21,C00026,South,Store,Fitness,Yoga Mat,1,33.8,0.05,12.6
ORD001773,2025-11-21,C00026,South,Store,Fitness,Dumbbells,1,74.49,0.05,39.9
ORD004049,2025-11-21,C00569,South,Online,Fitness,Dumbbells,2,75.88,0.05,39.9
ORD004183,2025-11-21,C00212,East,Online,Fitness,Yoga Mat,2,36.37,0.2,12.6
ORD000273,2025-11-22,C00666,East,Online,Beauty,Hair Dryer,2,88.07,0.05,39.0
ORD000295,2025-11-22,C01455,North,Store,Beauty,Hair Dryer,2,91.92,0.2,39.0
ORD000681,2025-11-22,C00645,South,Online,Electronics,Keyboard,2,76.49,0.3,33.8
ORD000804,2025-11-22,C00544,South,Online,Electronics,Keyboard,1,78.49,0.15,33.8
ORD000804,2025-11-22,C00544,South,Online,Fitness,Resistance Bands,2,23.77,0.1,7.48
ORD002076,2025-11-22,C01631,North,Store,Beauty,Makeup Kit,1,45.39,0.1,14.0
ORD002076,2025-11-22,C01631,North,Store,Beauty,Hair Dryer,1,91.34,0.05,39.0
ORD002744,2025-11-22,C00580,West,Online,Fitness,Yoga Mat,2,36.44,0.0,12.6
ORD002993,2025-11-22,C00078,East,Store,Home,Coffee Maker,1,105.36,0.1,52.25
ORD002993,2025-11-22,C00078,East,Store,Electronics,Smartwatch,2,234.1,0.05,132.3
ORD003364,2025-11-22,C00604,North,Store,Beauty,Skin Care Set,1,49.53,0.1,16.65
ORD003674,2025-11-22,C00321,East,Store,Fitness,Yoga Mat,1,32.41,0.05,12.6
ORD003674,2025-11-22,C00321,East,Store,Electronics,Smartwatch,1,238.34,0.05,132.3
ORD005003,2025-11-22,C01504,South,Online,Electronics,Smartwatch,1,234.83,0.0,132.3
ORD005084,2025-11-22,C00583,North,Online,Home,Coffee Maker,3,113.33,0.1,52.25
ORD005084,2025-11-22,C00583,North,Online,Electronics,Smartwatch,3,232.81,0.15,132.3
ORD005303,2025-11-22,C00670,East,Online,Home,Storage Box,2,27.12,0.05,9.36
ORD005303,2025-11-22,C00670,East,Online,Beauty,Makeup Kit,1,43.66,0.2,14.0
ORD000119,2025-11-23,C00303,South,Online,Home,Lamp,1,53.3,0.15,21.12
ORD000427,2025-11-23,C00603,South,Online,Electronics,Smartwatch,2,230.38,0.2,132.3
ORD000610,2025-11-23,C00563,North,Online,Home,Storage Box,1,27.79,0.0,9.36
ORD000610,2025-11-23,C00563,North,Online,Home,Storage Box,1,26.53,0.3,9.36
ORD000627,2025-11-23,C00524,East,Online,Beauty,Skin Care Set,2,52.29,0.1,16.65
ORD000627,2025-11-23,C00524,East,Online,Fitness,Dumbbells,2,81.43,0.15,39.9
ORD002777,2025-11-23,C00285,South,Store,Beauty,Hair Dryer,1,87.47,0.0,39.0
ORD002777,2025-11-23,C00285,South,Store,Fitness,Resistance Bands,1,26.21,0.05,7.48
ORD003882,2025-11-23,C02063,South,Marketplace,Home,Storage Box,2,29.02,0.05,9.36
ORD003882,2025-11-23,C02063,South,Marketplace,Fitness,Resistance Bands,1,23.75,0.0,7.48
ORD004181,2025-11-23,C00140,East,Store,Home,Lamp,3,58.32,0.05,21.12
ORD004181,2025-11-23,C00140,East,Store,Fitness,Dumbbells,2,83.4,0.1,39.9
ORD004909,2025-11-23,C00459,South,Online,Fitness,Dumbbells,1,83.39,0.05,39.9
ORD004909,2025-11-23,C00459,South,Online,Home,Coffee Maker,1,113.48,0.1,52.25
ORD000121,2025-11-24,C00118,South,Online,Home,Coffee Maker,1,105.67,0.1,52.25
ORD000121,2025-11-24,C00118,South,Online,Beauty,Makeup Kit,1,45.14,0.05,14.0
ORD000582,2025-11-24,C00073,West,Online,Home,Coffee Maker,1,111.79,0.0,52.25
ORD001329,2025-11-24,C00571,North,Online,Fitness,Resistance Bands,2,23.76,0.1,7.48
ORD001910,2025-11-24,C00884,East,Online,Electronics,Headphones,2,94.59,0.05,49.3
ORD001910,2025-11-24,C00884,East,Online,Fitness,Resistance Bands,1,23.74,0.05,7.48
ORD002060,2025-11-24,C00475,East,Store,Beauty,Hair Dryer,3,86.9,0.1,39.0
ORD002060,2025-11-24,C00475,East,Store,Fitness,Yoga Mat,1,33.14,0.05,12.6
ORD003113,2025-11-24,C01871,North,Online,Fitness,Yoga Mat,1,31.95,0.15,12.6
ORD004254,2025-11-24,C01286,South,Store,Fitness,Yoga Mat,1,34.29,0.1,12.6
ORD004348,2025-11-24,C01600,East,Online,Electronics,Smartwatch,1,239.52,0.05,132.3
ORD004348,2025-11-24,C01600,East,Online,Home,Storage Box,3,26.05,0.15,9.36
ORD004417,2025-11-24,C02029,North,Store,Beauty,Skin Care Set,1,49.96,0.1,16.65
ORD004417,2025-11-24,C02029,North,Store,Electronics,Smartwatch,1,246.1,0.0,132.3
ORD004789,2025-11-24,C01212,South,Marketplace,Fitness,Yoga Mat,2,34.82,0.1,12.6
ORD004956,2025-11-24,C00116,East,Online,Beauty,Skin Care Set,1,48.23,0.15,16.65
ORD004956,2025-11-24,C00116,East,Online,Home,Storage Box,1,26.71,0.05,9.36
ORD005911,2025-11-24,C01714,East,Marketplace,Beauty,Skin Care Set,3,52.73,0.0,16.65
ORD000177,2025-11-25,C00564,North,Marketplace,Beauty,Makeup Kit,2,46.76,0.15,14.0
ORD000177,2025-11-25,C00564,North,Marketplace,Beauty,Hair Dryer,2,93.99,0.1,39.0
ORD001197,2025-11-25,C00439,North,Online,Home,Lamp,1,51.56,0.0,21.12
ORD002278,2025-11-25,C00496,North,Store,Home,Lamp,2,52.68,0.05,21.12
ORD002831,2025-11-25,C00471,South,Online,Fitness,Yoga Mat,1,32.7,0.2,12.6
ORD002831,2025-11-25,C00471,South,Online,Home,Lamp,1,52.67,0.05,21.12
ORD003277,2025-11-25,C01610,North,Marketplace,Beauty,Hair Dryer,1,90.57,0.2,39.0
ORD003405,2025-11-25,C00136,North,Store,Home,Lamp,1,55.84,0.1,21.12
ORD003405,2025-11-25,C00136,North,Store,Electronics,Keyboard,1,78.97,0.2,33.8
ORD003763,2025-11-25,C00312,East,Store,Home,Coffee Maker,2,110.98,0.05,52.25
ORD003763,2025-11-25,C00312,East,Store,Electronics,Smartwatch,1,246.57,0.15,132.3
ORD004682,2025-11-25,C00606,East,Store,Home,Coffee Maker,1,104.06,0.2,52.25
ORD005403,2025-11-25,C00362,South,Online,Fitness,Yoga Mat,3,32.35,0.0,12.6
ORD005403,2025-11-25,C00362,South,Online,Electronics,Headphones,1,98.59,0.1,49.3
ORD005913,2025-11-25,C00544,North,Online,Beauty,Hair Dryer,1,93.29,0.0,39.0
ORD005913,2025-11-25,C00544,North,Online,Fitness,Dumbbells,1,75.99,0.15,39.9
ORD001708,2025-11-26,C00386,South,Store,Home,Coffee Maker,2,107.03,0.3,52.25
ORD003575,2025-11-26,C00598,North,Online,Fitness,Resistance Bands,2,24.0,0.0,7.48
ORD004174,2025-11-26,C00587,South,Store,Home,Storage Box,1,27.94,0.0,9.36
ORD000159,2025-11-27,C00481,South,Online,Fitness,Dumbbells,2,75.56,0.0,39.9
ORD000294,2025-11-27,C00429,East,Store,Fitness,Dumbbells,1,84.02,0.15,39.9
ORD000294,2025-11-27,C00429,East,Store,Electronics,Headphones,2,93.26,0.1,49.3
ORD002734,2025-11-27,C00656,North,Online,Beauty,Skin Care Set,4,54.43,0.0,16.65
ORD002734,2025-11-27,C00656,North,Online,Fitness,Yoga Mat,2,33.89,0.05,12.6
ORD003258,2025-11-27,C00674,East,Online,Fitness,Dumbbells,1,85.28,0.1,39.9
ORD003258,2025-11-27,C00674,East,Online,Beauty,Makeup Kit,1,43.96,0.05,14.0
ORD004998,2025-11-27,C00638,East,Online,Fitness,Yoga Mat,2,32.96,0.05,12.6
ORD004998,2025-11-27,C00638,East,Online,Fitness,Dumbbells,1,74.82,0.0,39.9
ORD005253,2025-11-27,C00351,South,Store,Home,Lamp,2,57.39,0.3,21.12
ORD005253,2025-11-27,C00351,South,Store,Beauty,Hair Dryer,1,89.2,0.05,39.0
ORD005835,2025-11-27,C00142,South,Online,Electronics,Smartwatch,4,232.12,0.15,132.3
ORD001502,2025-11-28,C00855,South,Online,Beauty,Skin Care Set,2,48.57,0.0,16.65
ORD001785,2025-11-28,C00423,East,Online,Fitness,Resistance Bands,1,25.35,0.0,7.48
ORD001785,2025-11-28,C00423,East,Online,Home,Coffee Maker,4,103.12,0.05,52.25
ORD004051,2025-11-28,C02011,North,Online,Electronics,Headphones,1,100.79,0.05,49.3
ORD004051,2025-11-28,C02011,North,Online,Beauty,Makeup Kit,2,46.13,0.15,14.0
ORD004195,2025-11-28,C00172,North,Store,Electronics,Smartwatch,1,237.65,0.15,132.3
ORD004311,2025-11-28,C00634,North,Online,Electronics,Keyboard,1,76.02,0.1,33.8
ORD004311,2025-11-28,C00634,North,Online,Beauty,Skin Care Set,2,51.56,0.0,16.65
ORD004333,2025-11-28,C00361,West,Store,Beauty,Makeup Kit,1,45.63,0.05,14.0
ORD004333,2025-11-28,C00361,West,Store,Home,Coffee Maker,3,111.88,0.1,52.25
ORD004584,2025-11-28,C00429,North,Online,Beauty,Makeup Kit,2,43.81,0.0,14.0
ORD005572,2025-11-28,C00101,East,Online,Fitness,Yoga Mat,1,32.06,0.15,12.6
ORD005840,2025-11-28,C00772,East,Marketplace,Electronics,Keyboard,3,70.73,0.2,33.8
ORD005840,2025-11-28,C00772,East,Marketplace,Beauty,Makeup Kit,4,44.52,0.1,14.0
ORD001520,2025-11-29,C00493,South,Online,Beauty,Hair Dryer,1,88.86,0.3,39.0
ORD001520,2025-11-29,C00493,South,Online,Beauty,Makeup Kit,1,44.32,0.0,14.0
ORD001817,2025-11-29,C00277,West,Online,Beauty,Hair Dryer,1,90.58,0.0,39.0
ORD001851,2025-11-29,C00658,West,Online,Fitness,Dumbbells,3,83.03,0.0,39.9
ORD001928,2025-11-29,C00572,South,Online,Electronics,Smartwatch,2,231.28,0.1,132.3
ORD002475,2025-11-29,C00414,East,Store,Home,Storage Box,1,26.81,0.1,9.36
ORD002475,2025-11-29,C00414,East,Store,Home,Lamp,2,57.56,0.15,21.12
ORD003501,2025-11-29,C00598,West,Online,Home,Coffee Maker,2,104.93,0.15,52.25
ORD003501,2025-11-29,C00598,West,Online,Electronics,Smartwatch,4,246.37,0.0,132.3
ORD003770,2025-11-29,C00089,South,Online,Home,Storage Box,3,28.71,0.05,9.36
ORD003770,2025-11-29,C00089,South,Online,Beauty,Hair Dryer,2,89.23,0.0,39.0
ORD004900,2025-11-29,C00700,East,Store,Home,Coffee Maker,1,114.46,0.05,52.25
ORD005223,2025-11-29,C00473,East,Online,Home,Coffee Maker,1,104.83,0.05,52.25
ORD005223,2025-11-29,C00473,East,Online,Home,Coffee Maker,2,111.92,0.05,52.25
ORD005838,2025-11-29,C00797,North,Store,Home,Coffee Maker,1,111.4,0.1,52.25
ORD005838,2025-11-29,C00797,North,Store,Beauty,Skin Care Set,2,48.13,0.05,16.65
ORD000314,2025-11-30,C00270,South,Store,Beauty,Skin Care Set,2,50.63,0.15,16.65
ORD000867,2025-11-30,C00606,East,Marketplace,Beauty,Skin Care Set,1,52.14,0.1,16.65
ORD000867,2025-11-30,C00606,East,Marketplace,Electronics,Smartwatch,2,250.18,0.1,132.3
ORD003781,2025-11-30,C00591,North,Online,Home,Storage Box,2,27.8,0.1,9.36
ORD003781,2025-11-30,C00591,North,Online,Home,Storage Box,2,26.33,0.0,9.36
ORD003972,2025-11-30,C00994,West,Store,Beauty,Skin Care Set,1,48.03,0.05,16.65
ORD003972,2025-11-30,C00994,West,Store,Fitness,Dumbbells,2,77.55,0.1,39.9
ORD004518,2025-11-30,C00676,South,Online,Electronics,Keyboard,3,77.78,0.05,33.8
ORD004518,2025-11-30,C00676,South,Online,Home,Storage Box,1,28.22,0.0,9.36
ORD005487,2025-11-30,C00408,North,Store,Home,Lamp,3,54.59,0.05,21.12
ORD005487,2025-11-30,C00408,North,Store,Electronics,Smartwatch,1,252.24,0.0,132.3
ORD005915,2025-11-30,C00621,South,Marketplace,Fitness,Yoga Mat,3,32.77,0.1,12.6
ORD005915,2025-11-30,C00621,South,Marketplace,Electronics,Keyboard,2,73.74,0.0,33.8
ORD000136,2025-12-01,C00491,West,Online,Electronics,Smartwatch,4,250.94,0.1,132.3
ORD000136,2025-12-01,C00491,West,Online,Beauty,Skin Care Set,1,48.81,0.15,16.65
ORD000923,2025-12-01,C01824,East,Online,Beauty,Makeup Kit,3,47.26,0.05,14.0
ORD000923,2025-12-01,C01824,East,Online,Home,Coffee Maker,2,113.42,0.3,52.25
ORD001093,2025-12-01,C01638,South,Marketplace,Beauty,Skin Care Set,1,50.08,0.0,16.65
ORD001093,2025-12-01,C01638,South,Marketplace,Electronics,Headphones,3,96.63,0.0,49.3
ORD001741,2025-12-01,C00011,North,Marketplace,Fitness,Resistance Bands,2,25.79,0.05,7.48
ORD001741,2025-12-01,C00011,North,Marketplace,Home,Lamp,3,56.35,0.1,21.12
ORD002338,2025-12-01,C00327,West,Online,Fitness,Dumbbells,2,74.92,0.0,39.9
ORD004267,2025-12-01,C01179,West,Online,Electronics,Smartwatch,3,239.79,0.2,132.3
ORD005275,2025-12-01,C00030,East,Marketplace,Electronics,Smartwatch,2,224.11,0.15,132.3
ORD005901,2025-12-01,C00403,North,Online,Beauty,Skin Care Set,2,51.92,0.0,16.65
